Unnamed: 0,node,volatility,eign,closeness,betwness,centrality,community,density,name,type,period,type_ord,is_stable,type_cat
2,520,1,8.781527062193766e-05,0.1338100315708043,0.0019391040840405,9,0,0.375,"Howe, B.",incoming,2015-2019,1,0,incoming
4,804,1,9.302592863670818e-05,0.1338849112750968,0.0019755825945499,10,0,0.375,"Moritz, D.",incoming,2015-2019,1,0,incoming
1,482,1,0.0001484401641381,0.144913589611507,0.0297949238057312,16,0,0.375,"Heer, J.",stable,2015-2019,2,1,stable
275,1077,1,4.015027034720594e-05,0.1068567826925404,0.0,2,1,0.1666666666666666,"Sondag, M.",incoming,2015-2019,1,0,incoming
276,1194,1,4.015027034720594e-05,0.1068567826925404,0.0,2,1,0.1666666666666666,"Verbeek, K.",stable,2015-2019,2,1,stable
413,586,1,0.0003774469509876,0.1241579327704193,0.0,2,1,0.1666666666666666,"Kachkaev, A.",stable,2015-2019,2,1,stable
423,390,1,0.0006034246574563,0.1417371661425344,0.0,2,1,0.1666666666666666,"Gerdes, J.",incoming,2015-2019,1,0,incoming
424,776,1,0.0006034246574563,0.1417371661425344,0.0,2,1,0.1666666666666666,"Mccurdy, N.",incoming,2015-2019,1,0,incoming
7,928,1,0.0006729017260257,0.1419895171801769,0.0,3,1,0.1666666666666666,"Quinan, P.S.",incoming,2015-2019,1,0,incoming
68,211,1,0.0006682044173949,0.141821183431297,0.0,3,1,0.1666666666666666,"Coles, K.",incoming,2015-2019,1,0,incoming
69,688,1,0.0006682044173949,0.141821183431297,0.0,3,1,0.1666666666666666,"Lein, J.",incoming,2015-2019,1,0,incoming
70,770,1,0.0006682044173949,0.141821183431297,0.0,3,1,0.1666666666666666,"McCurdy, N.",incoming,2015-2019,1,0,incoming
191,100,1,0.0036646455610186,0.1705291065207399,0.0,3,1,0.1666666666666666,"Bigelow, A.",incoming,2015-2019,1,0,incoming
342,519,1,0.0001347122149092,0.119626168224299,0.0,3,1,0.1666666666666666,"House, D.H.",incoming,2015-2019,1,0,incoming
343,717,1,0.0001347122149092,0.119626168224299,0.0,3,1,0.1666666666666666,"Liu, L.",incoming,2015-2019,1,0,incoming
185,738,1,0.0004076321844155,0.124416191600935,0.0,4,1,0.1666666666666666,"LÃ¶ffler, M.",incoming,2015-2019,1,0,incoming
187,1094,1,0.0004076321844155,0.124416191600935,0.0,4,1,0.1666666666666666,"Staals, F.",incoming,2015-2019,1,0,incoming
188,1187,1,0.0004076321844155,0.124416191600935,0.0,4,1,0.1666666666666666,"Van, G.A.",incoming,2015-2019,1,0,incoming
425,579,1,0.0026368703342682,0.1475955190922875,0.0,4,1,0.1666666666666666,"Jones, S.",stable,2015-2019,2,1,stable
426,612,1,0.0026368703342682,0.1475955190922875,0.0,4,1,0.1666666666666666,"Kerzner, E.",incoming,2015-2019,1,0,incoming
167,785,1,0.0008572205353556,0.1243515262206851,0.0,5,1,0.1666666666666666,"Meulemans, W.",incoming,2015-2019,1,0,incoming
189,83,1,0.0008572205353556,0.1243515262206851,0.0,5,1,0.1666666666666666,"Beecham, R.",stable,2015-2019,2,1,stable
213,228,1,0.0006947794495948,0.142158251009268,0.0034691063494495,5,1,0.1666666666666666,"Creem-Regehr, S.H.",incoming,2015-2019,1,0,incoming
214,861,1,0.0006947794495948,0.142158251009268,0.0034691063494495,5,1,0.1666666666666666,"Padilla, L.",incoming,2015-2019,1,0,incoming
10,1072,1,0.0022857279964733,0.1354003035928682,0.0016290241995436,6,1,0.1666666666666666,"Slingsby, A.",stable,2015-2019,2,1,stable
11,1178,1,0.0022857279964733,0.1354003035928682,0.0016290241995436,6,1,0.1666666666666666,"Turkay, C.",stable,2015-2019,2,1,stable
168,1267,1,0.000887869731376,0.124416191600935,2.1887106305675328e-05,6,1,0.1666666666666666,"Wood, J.",stable,2015-2019,2,1,stable
186,1085,1,0.0004141526978296,0.1245457243355534,0.0069600998052047,6,1,0.1666666666666666,"Speckmann, B.",stable,2015-2019,2,1,stable
9,409,1,0.0175921922342816,0.1635354316121655,0.028955904070712,9,1,0.1666666666666666,"Goodwin, S.",stable,2015-2019,2,1,stable
8,299,1,0.0033829690886136,0.1486962936287123,0.0324620407145976,14,1,0.1666666666666666,"Dykes, J.",stable,2015-2019,2,1,stable
6,786,1,0.0062243407025419,0.1746367419332833,0.0619143974948694,15,1,0.1666666666666666,"Meyer, M.",stable,2015-2019,2,1,stable
350,660,1,5.419852344857953e-75,0.0023364485981308,0.0,1,2,1.0,"KÃ¶pp, W.",incoming,2015-2019,1,0,incoming
351,1236,1,5.419852344857953e-75,0.0023364485981308,0.0,1,2,1.0,"Weinkauf, T.",stable,2015-2019,2,1,stable
184,1193,1,4.634159963766103e-05,0.098417250698724,0.0,1,3,0.1798029556650246,"Veras, R.",incoming,2015-2019,1,0,incoming
16,78,1,0.0001599201740469,0.0989054718679611,0.0,3,3,0.1798029556650246,"Baur, D.",stable,2015-2019,2,1,stable
19,1161,1,0.0001599201740469,0.0989054718679611,0.0,3,3,0.1798029556650246,"Thudt, A.",incoming,2015-2019,1,0,incoming
45,257,1,0.0007499933929717,0.1319648849688903,0.0,3,3,0.1798029556650246,"Detienne, F.",incoming,2015-2019,1,0,incoming
46,315,1,0.0007499933929717,0.1319648849688903,0.0,3,3,0.1798029556650246,"Eveillard, L.",incoming,2015-2019,1,0,incoming
427,570,1,0.0032594635683856,0.1307389816659006,0.0,3,3,0.1798029556650246,"Jo, J.",stable,2015-2019,2,1,stable
428,1196,1,0.0032594635683856,0.1307389816659006,0.0,3,3,0.1798029556650246,"Vernier, F.",incoming,2015-2019,1,0,incoming
31,500,1,0.0005707011014804,0.1132287441782291,0.0,4,3,0.1798029556650246,"Hill, M.",incoming,2015-2019,1,0,incoming
32,591,1,0.0005707011014804,0.1132287441782291,0.0,4,3,0.1798029556650246,"Kamal, N.",incoming,2015-2019,1,0,incoming
44,124,1,0.0031539062761333,0.1531705098902676,0.0137130158831224,4,3,0.1798029556650246,"Boy, J.",stable,2015-2019,2,1,stable
183,212,1,0.0005243595018428,0.1132823562730104,0.0034909934557552,4,3,0.1798029556650246,"Collins, C.",stable,2015-2019,2,1,stable
295,37,1,0.0005661301746253,0.1132287441782291,0.0,4,3,0.1798029556650246,"AndrÃ©, E.",incoming,2015-2019,1,0,incoming
296,649,1,0.0005661301746253,0.1132287441782291,0.0,4,3,0.1798029556650246,"Koytek, P.",incoming,2015-2019,1,0,incoming
297,1195,1,0.0005661301746253,0.1132287441782291,0.0,4,3,0.1798029556650246,"Vermeulen, J.",incoming,2015-2019,1,0,incoming
406,349,1,0.0036750946640427,0.1318921369617409,0.0,4,3,0.1798029556650246,"Follmer, S.",incoming,2015-2019,1,0,incoming
407,399,1,0.0036750946640427,0.1318921369617409,0.0,4,3,0.1798029556650246,"Goc, M.L.",incoming,2015-2019,1,0,incoming
33,729,1,0.0006132797087701,0.1133360191608707,1.4591404203783552e-05,5,3,0.1798029556650246,"Loorak, M.H.",incoming,2015-2019,1,0,incoming
40,414,1,0.0261127294086287,0.1505678643477647,0.0,5,3,0.1798029556650246,"Grabowski, T.",incoming,2015-2019,1,0,incoming
41,496,1,0.0261127294086287,0.1505678643477647,0.0,5,3,0.1798029556650246,"Heulot, N.",incoming,2015-2019,1,0,incoming
42,746,1,0.0261127294086287,0.1505678643477647,0.0,5,3,0.1798029556650246,"Madhyastha, T.",incoming,2015-2019,1,0,incoming
43,1053,1,0.0261127294086287,0.1505678643477647,0.0,5,3,0.1798029556650246,"Shi, C.",stable,2015-2019,2,1,stable
336,924,1,0.0006373382301635,0.1132823562730104,0.0,5,3,0.1798029556650246,"Pusch, R.",incoming,2015-2019,1,0,incoming
337,1281,1,0.0006373382301635,0.1132823562730104,0.0,5,3,0.1798029556650246,"Wun, T.",incoming,2015-2019,1,0,incoming
338,1212,1,0.0006373382301635,0.1132823562730104,0.0,5,3,0.1798029556650246,"Walny, J.",stable,2015-2019,2,1,stable
18,532,1,0.0006633096424517,0.1133897329140275,0.0033815579242268,7,3,0.1798029556650246,"Huron, S.",stable,2015-2019,2,1,stable
47,324,1,0.0045823410858546,0.1429225426813609,0.0103826297291901,9,3,0.1798029556650246,"Fekete, J.-D.",stable,2015-2019,2,1,stable
17,167,0,0.0009862817866005,0.1138212828014263,0.0038284196779677,14,3,0.1798029556650246,"Carpendale, S.",stable,2015-2019,2,1,stable
39,286,1,0.0290393293922101,0.1577141308164786,0.0962184257587289,15,3,0.1798029556650246,"Dragicevic, P.",stable,2015-2019,2,1,stable
34,890,1,0.0042872734084293,0.1329918490542513,0.0503385205775277,16,3,0.1798029556650246,"Perin, C.",stable,2015-2019,2,1,stable
20,108,1,5.367561779771532e-47,0.0070093457943925,0.0,3,4,1.0,"Bogl, M.",incoming,2015-2019,1,0,incoming
21,321,1,5.367561779771532e-47,0.0070093457943925,0.0,3,4,1.0,"Federico, P.",incoming,2015-2019,1,0,incoming
22,436,1,5.367561779771532e-47,0.0070093457943925,0.0,3,4,1.0,"Gschwandtner, T.",incoming,2015-2019,1,0,incoming
23,789,3,5.367561779771532e-47,0.0070093457943925,0.0,3,4,1.0,"Miksch, S.",stable,2015-2019,2,1,stable
392,75,1,5.419852344857953e-75,0.0023364485981308,0.0,1,5,1.0,"Basole, R.C.",stable,2015-2019,2,1,stable
393,749,1,5.419852344857953e-75,0.0023364485981308,0.0,1,5,1.0,"Major, T.",stable,2015-2019,2,1,stable
35,110,1,1.2896579724656297e-58,0.0046728971962616,0.0,2,6,1.0,"Borgo, R.",stable,2015-2019,2,1,stable
36,578,1,1.2896579724656297e-58,0.0046728971962616,0.0,2,6,1.0,"Jones, M.W.",stable,2015-2019,2,1,stable
37,1209,1,1.2896579724656297e-58,0.0046728971962616,0.0,2,6,1.0,"Walker, J.",incoming,2015-2019,1,0,incoming
317,163,1,0.000570069954921,0.124416191600935,0.0,1,7,0.1579831932773109,"Cappers, B.C.M.",incoming,2015-2019,1,0,incoming
365,798,1,5.624635839714689e-05,0.1070480252566434,0.0,1,7,0.1579831932773109,"Molchanov, V.",incoming,2015-2019,1,0,incoming
278,765,1,0.0006318649682102,0.1248056006513292,0.0,2,7,0.1579831932773109,"Matute, J.",incoming,2015-2019,1,0,incoming
13,1012,1,0.0064040992996907,0.1490668762919614,0.0,3,7,0.1579831932773109,"Scheepens, R.",stable,2015-2019,2,1,stable
14,1337,2,0.0064040992996907,0.1490668762919614,0.0,3,7,0.1579831932773109,"van de Wetering, H.",stable,2015-2019,2,1,stable
103,1282,1,0.0147588832877214,0.1386970066368685,0.0,3,7,0.1579831932773109,"Wybrow, M.",stable,2015-2019,2,1,stable
277,716,1,0.0006364322423263,0.1248707392737986,0.0034909934557552,3,7,0.1579831932773109,"Linsen, L.",incoming,2015-2019,1,0,incoming
313,831,1,0.006410185871317,0.1492528611656881,0.0,3,7,0.1579831932773109,"Nicol, F.",incoming,2015-2019,1,0,incoming
314,922,1,0.006410185871317,0.1492528611656881,0.0,3,7,0.1579831932773109,"Puechmorel, S.",incoming,2015-2019,1,0,incoming
15,1336,0,0.0064503896837966,0.1491598107534901,0.0034909934557552,4,7,0.1579831932773109,"van Wijk, J.J.",stable,2015-2019,2,1,stable
263,95,1,0.0829172142255208,0.1675436529752087,0.0,4,7,0.1579831932773109,"Beyer, J.",stable,2015-2019,2,1,stable
310,386,1,0.072806587268442,0.1516174502209113,0.0,4,7,0.1579831932773109,"Gehlenborg, N.",stable,2015-2019,2,1,stable
311,609,1,0.072806587268442,0.1516174502209113,0.0,4,7,0.1579831932773109,"Kerpedjiev, P.",incoming,2015-2019,1,0,incoming
312,689,1,0.072806587268442,0.1516174502209113,0.0,4,7,0.1579831932773109,"Lekschas, F.",incoming,2015-2019,1,0,incoming
104,377,1,0.0198255808714075,0.1388580014211248,0.0,5,7,0.1579831932773109,"Gange, G.",incoming,2015-2019,1,0,incoming
106,1303,1,0.0198255808714075,0.1388580014211248,0.0,5,7,0.1579831932773109,"Yoghourdjian, V.",incoming,2015-2019,1,0,incoming
199,662,1,0.032577658471977,0.1572993665013794,0.0,5,7,0.1579831932773109,"Laha, B.",incoming,2015-2019,1,0,incoming
200,1158,1,0.032577658471977,0.1572993665013794,0.0,5,7,0.1579831932773109,"Thomas, B.H.",incoming,2015-2019,1,0,incoming
279,1149,1,0.0065131731715251,0.1495327102803738,0.0104073190483486,5,7,0.1579831932773109,"Telea, A.C.",stable,2015-2019,2,1,stable
366,181,1,0.032202096893466,0.1572993665013794,0.0,5,7,0.1579831932773109,"Chen, H.",incoming,2015-2019,1,0,incoming
367,561,1,0.032202096893466,0.1572993665013794,0.0,5,7,0.1579831932773109,"Jenny, B.",incoming,2015-2019,1,0,incoming
400,24,1,0.0293482778872521,0.1773553272413625,0.0,5,7,0.1579831932773109,"Alligier, R.",incoming,2015-2019,1,0,incoming
101,615,1,0.0210240198712339,0.1389386390526121,1.0943553152837662e-05,6,7,0.1579831932773109,"Kieffer, S.",incoming,2015-2019,1,0,incoming
190,1296,1,0.0336306043545837,0.1601421261369465,0.002165955028665,6,7,0.1579831932773109,"Yang, Y.",incoming,2015-2019,1,0,incoming
274,1205,1,0.0296043790339927,0.1805678010932816,0.0162936881091141,6,7,0.1579831932773109,"Vuillemot, R.",stable,2015-2019,2,1,stable
408,196,1,0.1007199787808681,0.167778637060728,0.0,6,7,0.1579831932773109,"Choi, J.",incoming,2015-2019,1,0,incoming
409,563,1,0.1007199787808681,0.167778637060728,0.0,6,7,0.1579831932773109,"Jeong, W.",incoming,2015-2019,1,0,incoming
410,699,3,0.1007199787808681,0.167778637060728,0.0,6,7,0.1579831932773109,"Li, J.",incoming,2015-2019,1,0,incoming
264,1060,1,0.1074529532103082,0.1678963764551566,8.207664864628248e-06,7,7,0.1579831932773109,"Sicat, R.",incoming,2015-2019,1,0,incoming
105,628,1,0.0375045559058953,0.1576102348146232,0.001007161292361,8,7,0.1579831932773109,"Klein, K.",incoming,2015-2019,1,0,incoming
12,533,1,0.059608440358075,0.185610811829789,0.0530078343903511,14,7,0.1579831932773109,"Hurter, C.",stable,2015-2019,2,1,stable
100,298,1,0.0729870337961292,0.1699235344095157,0.019960787712829,16,7,0.1579831932773109,"Dwyer, T.",stable,2015-2019,2,1,stable
102,755,1,0.0729870337961292,0.1699235344095157,0.019960787712829,16,7,0.1579831932773109,"Marriott, K.",stable,2015-2019,2,1,stable
198,218,1,0.1525628612601801,0.1951487246725922,0.1573487608696665,20,7,0.1579831932773109,"Cordeil, M.",incoming,2015-2019,1,0,incoming
38,51,1,0.1880904581202813,0.1808407682907015,0.1181702462028547,23,7,0.1579831932773109,"Bach, B.",incoming,2015-2019,1,0,incoming
48,353,1,1.2896579724656297e-58,0.0046728971962616,0.0,2,8,1.0,"Forlini, S.",incoming,2015-2019,1,0,incoming
49,501,3,1.2896579724656297e-58,0.0046728971962616,0.0,2,8,1.0,"Hinrichs, U.",incoming,2015-2019,1,0,incoming
50,809,1,1.2896579724656297e-58,0.0046728971962616,0.0,2,8,1.0,"Moynihan, B.",incoming,2015-2019,1,0,incoming
51,510,1,5.419852344857953e-75,0.0023364485981308,0.0,1,9,1.0,"Hofmann, H.",stable,2015-2019,2,1,stable
52,1189,1,5.419852344857953e-75,0.0023364485981308,0.0,1,9,1.0,"VanderPlas, S.",incoming,2015-2019,1,0,incoming
53,479,1,5.367561779771532e-47,0.0070093457943925,0.0,3,10,1.0,"Headleand, C.",incoming,2015-2019,1,0,incoming
54,958,1,5.367561779771532e-47,0.0070093457943925,0.0,3,10,1.0,"Ritsos, P.D.",incoming,2015-2019,1,0,incoming
55,960,1,5.367561779771532e-47,0.0070093457943925,0.0,3,10,1.0,"Roberts, J.C.",stable,2015-2019,2,1,stable
265,551,1,5.367561779771532e-47,0.0070093457943925,0.0,3,10,1.0,"Jackson, J.R.",incoming,2015-2019,1,0,incoming
128,82,2,0.0009213896823635,0.1111767362679359,0.0,2,11,0.2,"Bederson, B.B.",incoming,2015-2019,1,0,incoming
130,1291,1,0.0009213896823635,0.1111767362679359,0.0,2,11,0.2,"Yalcin, M.A.",incoming,2015-2019,1,0,incoming
266,93,1,0.0001745670928431,0.1108162744087995,0.0,2,11,0.2,"Bertini, E.",stable,2015-2019,2,1,stable
267,326,1,0.0001745670928431,0.1108162744087995,0.0,2,11,0.2,"Felix, C.",incoming,2015-2019,1,0,incoming
385,76,1,0.0009213896823635,0.1111767362679359,0.0,2,11,0.2,"Batch, A.",incoming,2015-2019,1,0,incoming
386,878,1,0.0009213896823635,0.1111767362679359,0.0,2,11,0.2,"Patnaik, B.",incoming,2015-2019,1,0,incoming
401,559,1,0.0010959567752067,0.1150251617541337,0.0,3,11,0.2,"Jardine, N.",incoming,2015-2019,1,0,incoming
402,854,1,0.0010959567752067,0.1150251617541337,0.0,3,11,0.2,"Ondov, B.",incoming,2015-2019,1,0,incoming
57,209,1,0.0001029482503353,0.1078685015548233,0.0,4,11,0.2,"Cohe, A.",incoming,2015-2019,1,0,incoming
58,300,3,0.0001029482503353,0.1078685015548233,0.0,4,11,0.2,"Eagan, J.",incoming,2015-2019,1,0,incoming
59,678,3,0.0001029482503353,0.1078685015548233,0.0,4,11,0.2,"Lecolinet, E.",incoming,2015-2019,1,0,incoming
60,722,1,0.0001029482503353,0.1078685015548233,0.0,4,11,0.2,"Liutkus, B.",incoming,2015-2019,1,0,incoming
162,269,1,0.0031806136268163,0.1350944869839627,0.0060549982072877,4,11,0.2,"Dimara, E.",incoming,2015-2019,1,0,incoming
347,631,1,0.0019736749375031,0.11128015648772,0.0,4,11,0.2,"Klokmose, C.N.",incoming,2015-2019,1,0,incoming
348,761,1,0.0019736749375031,0.11128015648772,0.0,4,11,0.2,"Mathisen, A.",incoming,2015-2019,1,0,incoming
349,992,1,0.0019736749375031,0.11128015648772,0.0,4,11,0.2,"RÃ¤dle, R.",incoming,2015-2019,1,0,incoming
346,53,1,0.0088807482214621,0.1255917776633061,0.0039811083005287,5,11,0.2,"Badam, S.K.",incoming,2015-2019,1,0,incoming
56,57,1,0.0008560241621708,0.1257898719498413,0.0138326511851868,7,11,0.2,"Bailly, G.",incoming,2015-2019,1,0,incoming
268,357,1,0.0018006759726837,0.1299578144750668,0.0180466215876751,8,11,0.2,"Franconeri, S.",stable,2015-2019,2,1,stable
129,308,1,0.0095042227514503,0.1304538366677198,0.0269887573563032,12,11,0.2,"Elmqvist, N.",stable,2015-2019,2,1,stable
64,280,1,5.367561779771532e-47,0.0070093457943925,0.0,3,12,1.0,"Dork, M.",stable,2015-2019,2,1,stable
65,813,1,5.367561779771532e-47,0.0070093457943925,0.0,3,12,1.0,"Muller, B.",incoming,2015-2019,1,0,incoming
66,1096,1,5.367561779771532e-47,0.0070093457943925,0.0,3,12,1.0,"Stahnke, J.",incoming,2015-2019,1,0,incoming
67,1157,1,5.367561779771532e-47,0.0070093457943925,0.0,3,12,1.0,"Thom, A.",incoming,2015-2019,1,0,incoming
71,134,1,1.8277680815363047e-28,0.0135180240320427,0.0,4,13,0.5555555555555556,"Breeuwer, M.",incoming,2015-2019,1,0,incoming
72,305,1,1.8277680815363047e-28,0.0135180240320427,0.0,4,13,0.5555555555555556,"Eisemann, E.",incoming,2015-2019,1,0,incoming
73,306,1,1.8277680815363047e-28,0.0135180240320427,0.0,4,13,0.5555555555555556,"Eisemann, M.",incoming,2015-2019,1,0,incoming
74,931,1,1.8277680815363047e-28,0.0135180240320427,0.0,4,13,0.5555555555555556,"Raidou, R.G.",incoming,2015-2019,1,0,incoming
325,534,1,3.169171893095541e-28,0.0145578720345075,0.0,5,13,0.5555555555555556,"HÃ¶llt, T.",incoming,2015-2019,1,0,incoming
326,644,1,3.169171893095541e-28,0.0145578720345075,0.0,5,13,0.5555555555555556,"Koning, F.",incoming,2015-2019,1,0,incoming
327,690,1,3.169171893095541e-28,0.0145578720345075,0.0,5,13,0.5555555555555556,"Lelieveldt, B.P.F.",incoming,2015-2019,1,0,incoming
328,898,1,3.169171893095541e-28,0.0145578720345075,0.0,5,13,0.5555555555555556,"Pezzotti, N.",incoming,2015-2019,1,0,incoming
329,1335,1,3.169171893095541e-28,0.0145578720345075,0.0,5,13,0.5555555555555556,"van Unen, V.",incoming,2015-2019,1,0,incoming
75,1198,1,4.318245692450245e-28,0.0210280373831775,0.0002188710630567,9,13,0.5555555555555556,"Vilanova, A.",incoming,2015-2019,1,0,incoming
76,685,1,5.419852344857953e-75,0.0023364485981308,0.0,1,14,1.0,"Lehmann, D.J.",stable,2015-2019,2,1,stable
77,1154,1,5.419852344857953e-75,0.0023364485981308,0.0,1,14,1.0,"Theisel, H.",stable,2015-2019,2,1,stable
78,18,1,5.367561779771532e-47,0.0070093457943925,0.0,3,15,1.0,"Albo, Y.",incoming,2015-2019,1,0,incoming
79,59,3,5.367561779771532e-47,0.0070093457943925,0.0,3,15,1.0,"Bak, P.",incoming,2015-2019,1,0,incoming
80,671,1,5.367561779771532e-47,0.0070093457943925,0.0,3,15,1.0,"Lanir, J.",incoming,2015-2019,1,0,incoming
81,930,1,5.367561779771532e-47,0.0070093457943925,0.0,3,15,1.0,"Rafaeli, S.",incoming,2015-2019,1,0,incoming
417,946,1,0.0008084985486281,0.1395057355385411,0.0,2,16,0.2549019607843137,"Ren, D.",stable,2015-2019,2,1,stable
84,826,1,0.0001163808350438,0.1347141534057422,0.0,3,16,0.2549019607843137,"Ng, J.",incoming,2015-2019,1,0,incoming
85,1144,1,0.0001163808350438,0.1347141534057422,0.0,3,16,0.2549019607843137,"Tate, K.",incoming,2015-2019,1,0,incoming
344,195,1,0.0009419057866338,0.1395871274495905,0.0,3,16,0.2549019607843137,"Choe, E.K.",incoming,2015-2019,1,0,incoming
414,403,1,0.0004608553787627,0.1240935355023849,0.0,3,16,0.2549019607843137,"Gogolou, A.",incoming,2015-2019,1,0,incoming
415,866,1,0.0004608553787627,0.1240935355023849,0.0,3,16,0.2549019607843137,"Palpanas, T.",incoming,2015-2019,1,0,incoming
416,1174,1,0.0004608553787627,0.1240935355023849,0.0,3,16,0.2549019607843137,"Tsandilas, T.",incoming,2015-2019,1,0,incoming
236,31,1,0.0071919730525383,0.1545557728996111,0.0,4,16,0.2549019607843137,"Amini, F.",incoming,2015-2019,1,0,incoming
237,542,3,0.0071919730525383,0.1545557728996111,0.0,4,16,0.2549019607843137,"Irani, P.P.",incoming,2015-2019,1,0,incoming
239,800,1,0.0071919730525383,0.1545557728996111,0.0,4,16,0.2549019607843137,"Monroy-Hernandez, A.",incoming,2015-2019,1,0,incoming
394,94,1,0.0013486194043092,0.1379771259795837,0.0,4,16,0.2549019607843137,"BesanÃ§on, L.",incoming,2015-2019,1,0,incoming
395,106,1,0.0013486194043092,0.1379771259795837,0.0,4,16,0.2549019607843137,"Blascheck, T.",incoming,2015-2019,1,0,incoming
83,816,0,0.000160944053858,0.147777848331438,0.0192802015722835,5,16,0.2549019607843137,"Munzner, T.",stable,2015-2019,2,1,stable
345,544,1,0.0015095142331885,0.1448258695209431,0.007088337136051,6,16,0.2549019607843137,"Isenberg, P.",stable,2015-2019,2,1,stable
82,135,1,0.0010395267957849,0.1497198601055057,0.0198543602996629,7,16,0.2549019607843137,"Brehmer, M.",stable,2015-2019,2,1,stable
161,96,1,0.0042929096827705,0.1485116923951571,0.0443062261610761,11,16,0.2549019607843137,"Bezerianos, A.",stable,2015-2019,2,1,stable
238,680,1,0.0081087018195675,0.161985332734325,0.0407082813225943,11,16,0.2549019607843137,"Lee, B.",stable,2015-2019,2,1,stable
160,492,1,0.0588851394272979,0.1880914594721683,0.0606212061915438,12,16,0.2549019607843137,"Henry Riche, N.",stable,2015-2019,2,1,stable
201,253,1,1.761792404167567e-13,0.0175233644859813,0.0,3,17,0.45,"Deng, C.",incoming,2015-2019,1,0,incoming
202,329,1,1.761792404167567e-13,0.0175233644859813,0.0,3,17,0.45,"Feng, M.",incoming,2015-2019,1,0,incoming
418,807,1,1.1324640094920587e-13,0.0181276184337737,0.0,3,17,0.45,"Mosca, A.",incoming,2015-2019,1,0,incoming
419,990,1,1.1324640094920587e-13,0.0181276184337737,0.0,3,17,0.45,"Ryan, G.",incoming,2015-2019,1,0,incoming
420,1276,1,1.1324640094920587e-13,0.0181276184337737,0.0,3,17,0.45,"Wu, E.",incoming,2015-2019,1,0,incoming
180,445,1,4.415538865491762e-13,0.0219042056074766,0.0,6,17,0.45,"Gutheil, C.",incoming,2015-2019,1,0,incoming
181,454,1,4.415538865491762e-13,0.0219042056074766,0.0,6,17,0.45,"Hakone, A.",incoming,2015-2019,1,0,incoming
182,1257,1,4.415538865491762e-13,0.0219042056074766,0.0,6,17,0.45,"Winters, N.",incoming,2015-2019,1,0,incoming
86,8,1,5.323084344204967e-13,0.022856562373019,0.0,7,17,0.45,"Afergan, D.",incoming,2015-2019,1,0,incoming
92,1147,1,5.323084344204967e-13,0.022856562373019,0.0,7,17,0.45,"Taylor, H.A.",incoming,2015-2019,1,0,incoming
93,1326,1,5.323084344204967e-13,0.022856562373019,0.0,7,17,0.45,"Ziemkiewicz, C.",stable,2015-2019,2,1,stable
91,883,1,5.702634564196638e-13,0.0250333778371161,9.849197837553898e-05,9,17,0.45,"Peck, E.",incoming,2015-2019,1,0,incoming
88,459,1,6.749971028312653e-13,0.0262850467289719,3.2830659458512994e-05,10,17,0.45,"Han, P.K.J.",incoming,2015-2019,1,0,incoming
90,856,1,6.749971028312649e-13,0.0262850467289719,3.2830659458512994e-05,10,17,0.45,"Ottley, A.",incoming,2015-2019,1,0,incoming
89,470,1,7.129521248304325e-13,0.0292056074766355,0.000196983956751,12,17,0.45,"Harrison, L.",stable,2015-2019,2,1,stable
87,176,1,7.115928132213141e-13,0.0309235843870258,0.0004267985729606,13,17,0.45,"Chang, R.",stable,2015-2019,2,1,stable
245,621,1,8.239241034788331e-07,0.1029042307305798,0.0,2,18,0.6428571428571429,"Kim, S.-H.",stable,2015-2019,2,1,stable
246,658,1,8.239241034788331e-07,0.1029042307305798,0.0,2,18,0.6428571428571429,"Kwon, B.C.",incoming,2015-2019,1,0,incoming
94,531,1,8.36396964576525e-06,0.1190902620450961,0.0,5,18,0.6428571428571429,"Hung, Y.",incoming,2015-2019,1,0,incoming
95,593,3,8.36396964576525e-06,0.1190902620450961,0.0,5,18,0.6428571428571429,"Kang, Y.",incoming,2015-2019,1,0,incoming
96,620,3,8.36396964576525e-06,0.1190902620450961,0.0,5,18,0.6428571428571429,"Kim, S.",incoming,2015-2019,1,0,incoming
99,1302,1,8.36396964576525e-06,0.1190902620450961,0.0,5,18,0.6428571428571429,"Yi, J.S.",stable,2015-2019,2,1,stable
97,666,3,6.103954190622006e-05,0.1410685946041262,0.0239773249578673,7,18,0.6428571428571429,"Lam, H.",incoming,2015-2019,1,0,incoming
98,682,1,8.497791910846907e-06,0.1192089369449915,0.0069600998052047,7,18,0.6428571428571429,"Lee, S.",incoming,2015-2019,1,0,incoming
110,354,1,5.419852344857953e-75,0.0023364485981308,0.0,1,19,1.0,"Forsell, C.",stable,2015-2019,2,1,stable
111,571,1,5.419852344857953e-75,0.0023364485981308,0.0,1,19,1.0,"Johansson, J.",stable,2015-2019,2,1,stable
352,185,1,2.149391760037932e-24,0.014018691588785,0.0,6,20,1.0,"Chen, W.",stable,2015-2019,2,1,stable
353,442,1,2.149391760037932e-24,0.014018691588785,0.0,6,20,1.0,"Guo, F.",incoming,2015-2019,1,0,incoming
354,458,1,2.149391760037932e-24,0.014018691588785,0.0,6,20,1.0,"Han, D.",incoming,2015-2019,1,0,incoming
355,832,1,2.149391760037932e-24,0.014018691588785,0.0,6,20,1.0,"Nie, X.",incoming,2015-2019,1,0,incoming
356,867,1,2.149391760037932e-24,0.014018691588785,0.0,6,20,1.0,"Pan, J.",incoming,2015-2019,1,0,incoming
